Unnamed: 0,name,latitude,longitude,street_1,street_2,city,state,zip-code,phone,fax,url
756,Memorial Hearing and Balance,40.7272159,-111.8658892,2000 S 900 E,,Salt Lake City,UT,84105,801-464-7510,801-464-7876,https://intermountainhealthcare.org/locations/memorial-clinic/
757,Memorial Imaging Services,40.7272159,-111.8658892,2000 S 900 E,,Salt Lake City,UT,84105,801-464-7841,801-464-7876,https://intermountainhealthcare.org/locations/memorial-clinic/
758,Memorial Internal Medicine,40.7272159,-111.8658892,2000 S 900 E,,Salt Lake City,UT,84105,801-464-7500,801-464-7696,https://intermountainhealthcare.org/locations/memorial-clinic/
759,Memorial Lab Services,40.7272159,-111.8658892,2000 S 900 E,,Salt Lake City,UT,84105,801-464-7830,385-297-2173,https://intermountainhealthcare.org/locations/memorial-clinic/
760,Memorial Pediatrics,40.7272159,-111.8658892,2000 S 900 E,,Salt Lake City,UT,84105,801-464-7600,801-464-7656,https://intermountainhealthcare.org/locations/memorial-clinic/
761,Memorial Physical Therapy,40.7272159,-111.8658892,2000 S 900 E,,Salt Lake City,UT,84105,801-464-7888,801-464-7780,https://intermountainhealthcare.org/locations/memorial-clinic/
762,Memorial Plastic Surgery,40.7272159,-111.8658892,2000 S 900 E,,Salt Lake City,UT,84105,801-466-6647,801-464-7695,https://intermountainhealthcare.org/locations/memorial-clinic/
763,Memorial Respiratory Care,40.7272159,-111.8658892,2000 S 900 E,,Salt Lake City,UT,84105,801-464-7500,801-464-7558,https://intermountainhealthcare.org/locations/memorial-clinic/
764,Memorial Sleep Medicine,40.7272159,-111.8658892,2000 S 900 E,,Salt Lake City,UT,84105,801-464-7510,801-464-7558,https://intermountainhealthcare.org/locations/memorial-clinic/
765,Memorial Sports Medicine and Performance,40.7272159,-111.8658892,2000 S 900 E,,Salt Lake City,UT,84105,801-464-7510,801-464-7876,https://intermountainhealthcare.org/locations/memorial-clinic/
766,Merrill Gappmayer Family Medicine Center,40.2460279,-111.6669877,475 W 940 N,,Provo,UT,84604,801-357-7930,801-357-7014,https://intermountainhealthcare.org/locations/merrill-gappmayer-family-medicine-center/
767,Missoula Bone & Joint Surgical Center,0.0,0.0,2360 Mullan Rd,Suite C,Missoula,MT,59808,406-721-4436,406-542-9703,https://intermountainhealthcare.org/locations/location-details/primary-children-s-hospital/primary-children-s-hospital-outpatient-services-building/missoula-bone-and--joint-surgical-center/
768,Missoula Bone & Joint Surgical Center,0.0,0.0,2360 Mullan Rd,Suite C,Missoula,MT,59808,406-721-4436,406-542-9703,https://intermountainhealthcare.org/locations/location-details/primary-children-s-hospital/primary-children-s-hospital-outpatient-services-building/missoula-bone-and--joint-surgical-center/
769,Moroni Clinic,39.5250266,-111.5830942,51 E Main St,,Moroni,UT,84646,435-436-5250,435-436-5262,https://intermountainhealthcare.org/locations/location-details/moroni-clinic/moroni-clinic/
770,Mountain Family Health,40.7553317,-111.5689086,2720 Homestead Rd Ste 100,,Park City,UT,84060,435-940-9400,435-940-9405,https://intermountainhealthcare.org/locations/location-details/mountain-family-health/mountain-family-health/
771,Mt. Pleasant Clinic,39.5322279,-111.4612109,1100 S Medical Dr,,Mount Pleasant,UT,84647,435-462-3471,435-462-3354,https://intermountainhealthcare.org/locations/mt-pleasant-clinic/
772,Murray Vascular and Vein Clinic,40.655153,-111.8937844,5323 S Woodrow St Ste 102-A,Ste 101 and 102,Murray,UT,84107,801-313-7500,801-313-7549,https://intermountainhealthcare.org/locations/murray-vascular-vein-clinic/
773,Murray Vascular and Vein Clinic,40.655153,-111.8937844,5323 S Woodrow St Ste 102-A,,Murray,UT,84107,801-313-7600,801-313-7549,https://intermountainhealthcare.org/locations/location-details/murray-vascular-and-vein-clinic/murray-vascular-and-vein-clinic/
774,Murray WorkMed,40.6428117,-111.8845685,201 E 5900 S Ste 100,,Murray,UT,84107,801-288-4900,801-288-4905,https://intermountainhealthcare.org/locations/location-details/murray-workmed/murray-workmed/
775,Neuro Specialty Rehabilitation Center,40.6596266,-111.8918063,5121 S Cottonwood St Bldg 5 Flr 12,,Murray,UT,84107,801-507-1261,801-507-1285,https://intermountainhealthcare.org/locations/location-details/intermountain-medical-center/bldg-5-j-l-sorenson-patient-tower/neuro-specialty-rehabilitation-center/
776,Neuro Therapy Services,40.6448038,-111.8861009,5770 S 250 E Ste G50,,Murray,UT,84107,801-314-5000,801-314-5011,https://intermountainhealthcare.org/locations/location-details/tosh/tosh-medical-tower/neuro-therapy-services/
777,North Cache Valley Clinic,41.806134,-111.8333242,4088 N HWY 91,,Hyde Park,UT,84318,435-563-4900,435-563-4952,https://intermountainhealthcare.org/locations/north-cache-valley-clinic/
778,North Cache Valley Clinic Physical Therapy,41.806134,-111.8333242,4088 N Highway 91,,Hyde Park,UT,84318,435-563-4848,Na,https://intermountainhealthcare.org/locations/location-details/north-cache-valley-clinic/north-cache-valley-clinic-physical-therapy/
779,North Cache Valley InstaCare,41.806134,-111.8333242,4088 N HWY 91,,Hyde Park,UT,84318,435-563-4888,435-563-4890,https://intermountainhealthcare.org/locations/location-details/north-cache-valley-clinic/north-cache-valley-instacare/
780,North Ogden Clinic Draw Station,41.301052,-111.967617,2400 N 400 E,,North Ogden,UT,84414,801-786-7565,801-786-7564,https://intermountainhealthcare.org/locations/north-ogden-clinic/
781,North Ogden InstaCare,41.301052,-111.967617,2400 N Washington Blvd,,North Ogden,UT,84414,801-786-7500,Na,https://intermountainhealthcare.org/locations/north-ogden-clinic/medical-services/instacare/
782,North Orem Clinic,40.3333066,-111.7131433,1975 N State St,,Orem,UT,84057,801-714-5500,801-714-5511,https://intermountainhealthcare.org/locations/north-orem-clinic/
783,North Sevier Medical Clinic,38.9662059,-111.8624751,530 N 250 W,,Salina,UT,84654,435-529-7411,435-529-7458,https://intermountainhealthcare.org/locations/north-sevier-medical-clinic/
784,North Valley Pediatrics,40.3791709,-111.7690525,98 N 1100 E Ste 201,,American Fork,UT,84003,801-492-2475,801-492-2506,https://intermountainhealthcare.org/locations/american-fork-specialty-clinic/medical-services/pediatrics/
785,Northern Utah Pediatrics McKay-Dee,41.1835577,-111.9537853,4403 Harrison Blvd Ste 4875,,Ogden,UT,84403,801-387-4500,801-387-4712,https://intermountainhealthcare.org/services/pediatrics/northern-utah-pediatrics/
786,Northern Utah Surgeons,41.1835577,-111.9537853,4403 Harrison Blvd Ste 2600,,Ogden,UT,84403,801-387-7450,801-387-7460,https://intermountainhealthcare.org/locations/northern-utah-surgeons/
787,Obstetrics & Gynecology Specialists,40.661853,-111.891051,5063 S Cottonwood St Ste 120,,Murray,UT,84157,801-507-1800,801-507-1825,https://intermountainhealthcare.org/locations/obstetrics-and-gynecology-specialists/
788,Ogden Cardiovascular Associates,41.1835577,-111.9537853,4403 Harrison Blvd Ste 3835,,Ogden,UT,84403,801-387-3475,801-387-3480,https://intermountainhealthcare.org/locations/ogden-cardiovascular-associates/
789,Ogden WorkMed,41.2022712,-112.0130223,1355 Hinckley Dr,,Ogden,UT,84401,801-387-6150,801-399-2572,https://intermountainhealthcare.org/locations/location-details/ogden-workmed/ogden-workmed/
790,Oncology Therapy at West Valley Clinic,40.7119369,-112.0218289,5373 W Lake Park Blvd,,West Valley City,UT,84120,801-902-7940,801-902-7959,https://intermountainhealthcare.org/locations/west-valley-clinic/
791,Orem Community Hospital,40.3034008,-111.7054491,331 N 400 W,,Orem,UT,84057,801-224-4080,801-226-7831,https://intermountainhealthcare.org/locations/orem-community-hospital/
792,Oncology Therapy at West Valley Clinic,40.7119369,-112.0218289,5373 W Lake Park Blvd,,West Valley City,UT,84120,801-902-7940,801-902-7959,https://intermountainhealthcare.org/locations/west-valley-clinic/
793,Orem Community Hospital,40.3034008,-111.7054491,331 N 400 W,,Orem,UT,84057,801-224-4080,801-226-7831,https://intermountainhealthcare.org/locations/orem-community-hospital/
794,Orem Community Hospital Administration,40.3034008,-111.7054491,331 N 400 W,,Orem,UT,84057,801-714-3307,801-226-7831,https://intermountainhealthcare.org/locations/location-details/orem-community-hospital/orem-community-hospital/orem-community-hospital-administration/
795,Orem Community Hospital Emergency Department,40.3034008,-111.7054491,331 N 400 W,,Orem,UT,84057,801-714-3326,801-224-1596,https://intermountainhealthcare.org/locations/location-details/orem-community-hospital/orem-community-hospital/orem-community-hospital-emergency-department/
796,Orem Community Hospital Gift Shop,40.3034008,-111.7054491,331 N 400 W,,Orem,UT,84057,801-715-3249,801-226-7831,https://intermountainhealthcare.org/locations/location-details/orem-community-hospital/orem-community-hospital/orem-community-hospital-gift-shop/
797,Orem Community Hospital Imaging Services,40.3034008,-111.7054491,331 N 400 W,,Orem,UT,84057,801-714-3332,801-714-3337,https://intermountainhealthcare.org/locations/location-details/orem-community-hospital/orem-community-hospital/orem-community-hospital-imaging-services/
798,Orem Community Hospital Level II Nursery,40.3034008,-111.7054491,331 N 400 W,,Orem,UT,84057,801-714-3018,801-714-3488,https://intermountainhealthcare.org/locations/location-details/orem-community-hospital/orem-community-hospital/orem-community-hospital-level-ii-nursery/
799,Orem Community Hospital MRI,40.3125788,-111.70663,458 W 800 N,,Orem,UT,84057,801-426-1900,801-434-5472,https://intermountainhealthcare.org/locations/location-details/orem-community-hospital/orem-imaging-center/orem-community-hospital-mri/
800,Orem Community Hospital Outpatient Lab,40.3034008,-111.7054491,331 N 400 W,,Orem,UT,84057,801-714-3219,801-714-3340,https://intermountainhealthcare.org/locations/location-details/orem-community-hospital/orem-community-hospital/orem-community-hospital-outpatient-lab/
801,Orem Community Hospital Pediatric Rehab,40.304353,-111.708183,527 W 400 N Ste 2,,Orem,UT,84057,801-714-3505,801-714-3520,https://intermountainhealthcare.org/locations/location-details/orem-community-hospital/orem-medical-office-building/orem-community-hospital-pediatric-rehab/
802,Orem Community Hospital Physical Therapy,40.304353,-111.708183,527 W 400 N Ste 6,,Orem,UT,84057,801-714-3366,801-714-3227,https://intermountainhealthcare.org/locations/orem-community-hospital/medical-services/physical-therapy/
803,Orem Community Hospital Surgical Services,40.3034008,-111.7054491,331 N 400 W,,Orem,UT,84057,801-714-3369,801-714-3380,https://intermountainhealthcare.org/locations/location-details/orem-community-hospital/orem-community-hospital/orem-community-hospital-surgical-services/
804,Orem Community Volunteer Services,40.3034008,-111.7054491,331 N 400 W,,Orem,UT,84057,801-714-3073,801-226-7831,https://intermountainhealthcare.org/locations/location-details/orem-community-hospital/orem-community-hospital/orem-community-volunteer-services/
805,Orem Imaging Center - A Service of Orem Community Hospital,40.3125788,-111.70663,458 W 800 N,,Orem,UT,84057,801-426-1900,801-434-5472,https://intermountainhealthcare.org/locations/location-details/orem-community-hospital/orem-imaging-center/orem-imaging-center-a-service-of-orem-community-hospital/
806,Orem Lactation Clinic,40.3034008,-111.7054491,331 N 400 W,,Orem,UT,84057,801-714-3324,801-714-3430,https://intermountainhealthcare.org/locations/location-details/orem-community-hospital/orem-community-hospital/orem-lactation-clinic/
807,Orem WorkMed,40.3127405,-111.7180486,830 N 980 W,,Orem,UT,84057,801-724-4000,801-724-4001,https://intermountainhealthcare.org/locations/location-details/orem-workmed/orem-workmed/
808,Orthopedic Specialty Group - Alta View,40.5795531,-111.8542365,9450 S 1300 E Ste 120,,Sandy,UT,84094,801-501-6150,801-501-6161,https://intermountainhealthcare.org/locations/location-details/alta-view-hospital/alta-view-clinic/orthopedic-specialty-group-alta-view/
809,Orthopedic Specialty Group - Intermountain Medical Center,40.6617832,-111.8909787,5169 S Cottonwood St Bldg 2 Ste 430,,Murray,UT,84107,801-507-3475,801-507-3499,https://intermountainhealthcare.org/locations/location-details/intermountain-medical-center/bldg-2-eccles-outpatient-care-center/orthopedic-specialty-group-medical-center/
810,Orthopedic Specialty Group - Riverton,40.5207996,-111.9810142,3723 W 12600 S Ste 450,,Riverton,UT,84065,801-285-4650,801-285-4651,https://intermountainhealthcare.org/services/orthopedics/intermountain-orthopedic-specialty-group/
811,Orthopedic Specialty Group - TOSH,40.6437565,-111.882931,5848 S Fashion Blvd Ste 120,,Murray,UT,84107,801-314-4900,801-314-4919,https://intermountainhealthcare.org/locations/location-details/tosh/tosh/orthopedic-specialty-group-tosh/
812,Park City - Canyons Village Medical Clinic,40.6865026,-111.5560972,3850 Canyons Resort Dr,,Park City,UT,84098,435-645-4130,435-645-4139,https://intermountainhealthcare.org/locations/location-details/park-city-canyons-village-medical-clinic/park-city-canyons-village-medical-clinic/
813,Park City Hospital,40.681688,-111.48655,900 Round Valley Dr,,Park City,UT,84060,435-658-7000,Na,https://intermountainhealthcare.org/locations/park-city-hospital/
814,Park City Hospital Emergency Department,40.681688,-111.48655,900 Round Valley Dr,,Park City,UT,84060,435-658-7500,435-658-7520,https://intermountainhealthcare.org/locations/park-city-hospital/
815,Park City Hospital Gift Shop,40.681688,-111.48655,900 Round Valley Dr,,Park City,UT,84060,435-658-6637,Na,https://intermountainhealthcare.org/locations/location-details/park-city-hospital/park-city-hospital/park-city-hospital-gift-shop/
816,Park City Hospital Imaging Services,40.681688,-111.48655,900 Round Valley Dr,,Park City,UT,84060,435-658-7051,435-658-7054,https://intermountainhealthcare.org/locations/park-city-hospital/medical-services/mammogram/
817,Park City Hospital Infectious Diseases,40.681688,-111.48655,900 Round Valley Dr,,Park City,UT,84060,435-658-7000,Na,https://intermountainhealthcare.org/locations/park-city-hospital/
818,Park City Hospital Infusion Services,40.681688,-111.48655,900 Round Valley Dr,,Park City,UT,84060,435-658-7148,385-297-2669,https://intermountainhealthcare.org/locations/location-details/park-city-hospital/park-city-hospital/park-city-hospital-infusion-services/
819,Park City Hospital Labor and Delivery,40.681688,-111.48655,900 Round Valley Dr,,Park City,UT,84060,435-658-7264,435-658-7272,https://intermountainhealthcare.org/locations/park-city-hospital/
820,Park City Hospital Outpatient Lab,40.681688,-111.48655,900 Round Valley Dr,,Park City,UT,84060,435-658-7031,435-658-7032,https://intermountainhealthcare.org/locations/park-city-hospital/
821,Park City Hospital Physical Therapy,40.681688,-111.48655,900 Round Valley Dr,,Park City,UT,84060,435-658-7350,435-658-7360,https://intermountainhealthcare.org/locations/park-city-hospital/
822,Park City Hospital Respiratory Therapy,40.681688,-111.48655,900 Round Valley Dr,,Park City,UT,84060,435-658-7956,435-658-7054,https://intermountainhealthcare.org/locations/park-city-hospital/
823,Park City Hospital Sleep Clinic,40.681688,-111.48655,900 Round Valley Dr Ste 200,,Park City,UT,84060,435-657-4443,801-442-0243,https://intermountainhealthcare.org/locations/park-city-hospital/
824,Park City Hospital Sleep Lab,40.681688,-111.48655,900 Round Valley Dr Ste 130,,Park City,UT,84060,435-657-4443,801-442-0243,https://intermountainhealthcare.org/locations/park-city-hospital/
825,Park City Hospital Social Work,40.681688,-111.48655,900 Round Valley Dr,,Park City,UT,84060,435-658-7000,435-658-7247,https://intermountainhealthcare.org/locations/park-city-hospital/
826,Park City Hospital Speech Pathology,40.681688,-111.48655,900 Round Valley Dr,,Park City,UT,84060,435-658-7350,435-658-7360,https://intermountainhealthcare.org/locations/park-city-hospital/
827,Park City Hospital Surgical Services,40.681688,-111.48655,900 Round Valley Dr,,Park City,UT,84060,435-658-7500,435-658-7520,https://intermountainhealthcare.org/locations/park-city-hospital/
828,Park City Hospital Volunteer Services,40.681688,-111.48655,900 Round Valley Dr,,Park City,UT,84060,435-658-7082,Na,https://intermountainhealthcare.org/locations/location-details/park-city-hospital/park-city-hospital/park-city-hospital-volunteer-services/
